,open,high,low,subjectivity,polarity,compound,negative,neutral,positive
772,1697.5540027142858,1703.5427416530613,1691.8242721632655,0.0,0.0,0.9932,0.0,0.817,0.183
773,1701.438278367347,1706.261512367347,1695.2967428571428,1.0,-0.25,0.7424,0.0,0.943,0.057
774,1754.116391510204,1765.2617956734696,1749.0464602653062,1.0,-0.25,0.9671,0.0,0.92,0.08
775,1826.1558430408163,1832.200300632653,1820.2798441428567,1.0,-0.25,0.9716,0.0,0.916,0.084
776,1849.1303727959184,1859.6473014081632,1839.746983612245,0.0,0.0,0.0,0.0,1.0,0.0
777,1937.9274944285717,1948.0992868163264,1929.4520095306125,1.0,-0.25,0.9001,0.0,0.943,0.057
778,2023.7076069183677,2037.0437123265308,2015.73936144898,0.0,0.0,0.0,0.0,1.0,0.0
779,2091.326448897959,2100.077395959184,2074.660662959184,0.0,0.0,0.0,0.0,1.0,0.0
780,2047.310433979592,2056.610684,2039.3139146122448,1.0,-0.25,0.4588,0.0,0.966,0.034
781,2068.831851877551,2078.295619428572,2059.1136264285715,1.0,-0.25,0.9406,0.0,0.944,0.056
782,2113.1788400816326,2122.7645589591834,2101.5710026734696,1.0,-0.25,0.9141,0.0,0.918,0.082
783,2033.9413982857145,2043.5652551020407,2016.2610640612245,0.0,0.0,0.0,0.0,1.0,0.0
784,2025.900677122449,2036.881966469388,2019.6748871020409,1.0,-0.25,0.9001,0.0,0.923,0.077
785,2075.887188102041,2081.0964036530613,2069.3082312244896,1.0,-0.25,0.7739,0.0,0.956,0.044
786,2138.8112565714287,2150.199108938776,2129.565665265306,0.0,0.0,0.8402,0.0,0.958,0.042
787,2140.1770812653062,2147.188600122449,2133.674810673469,0.0,0.0,0.0,0.0,1.0,0.0
788,2147.502281959184,2155.267525510204,2139.0107937959183,1.0,-0.25,0.9852,0.0,0.811,0.189
789,2221.890086897959,2236.6870069387755,2214.164072857143,0.0,0.0,0.4588,0.0,0.944,0.056
790,2354.232406122449,2371.4077040816323,2339.6006881836734,0.0,0.0,0.4588,0.0,0.976,0.024
791,2457.247850367347,2471.515455795918,2447.488654530612,0.0,0.0,0.9325,0.0,0.932,0.068
792,2434.1639144285714,2447.66807477551,2411.603572428572,0.0,0.0,0.0,0.0,1.0,0.0
793,2419.50063177551,2431.2603113061227,2403.4618951224493,1.0,-0.25,0.9953,0.0,0.794,0.206
794,2182.190252918367,2201.102049979592,2148.3609560408163,0.0,0.0,0.0,0.0,1.0,0.0
795,2210.866994183674,2227.430139897959,2191.7507902244897,0.0,0.0,0.0,0.0,1.0,0.0
796,2197.2845330227274,2219.778521840909,2178.6653136136365,0.0,0.0,0.8625,0.018,0.89,0.091
797,2348.546941959184,2367.8204221224487,2329.699937612245,1.0,-0.25,0.9882,0.0,0.87,0.13
798,2483.171654979592,2510.749081040816,2456.150208265306,1.0,-0.25,0.7424,0.0,0.971,0.029
799,2282.4272724081634,2307.8403491632653,2243.75427655102,0.0,0.0,0.9719,0.0,0.902,0.098
800,2264.2405963061224,2278.7912442244897,2239.656390102041,1.0,-0.25,0.9638,0.0,0.928,0.072
801,2270.455702878049,2290.4177236585365,2252.5984179756097,0.0,0.0,0.4588,0.0,0.973,0.027
802,2466.462612795918,2489.7103551428568,2452.249289510204,1.0,-0.25,0.9783,0.0,0.815,0.185
803,2573.253494897959,2589.293526979592,2560.639489795918,1.0,0.5,0.9488,0.01,0.902,0.088
804,2675.424807081633,2693.551781530612,2657.3626845510203,1.0,-0.25,0.9905,0.016,0.83,0.154
805,2738.113870571429,2750.5335186122447,2722.1191161020406,1.0,-0.25,0.9406,0.0,0.937,0.063
806,2758.107227163265,2768.320100653061,2746.759182081633,0.0,0.0,0.0,0.0,1.0,0.0
807,2864.9369056938776,2879.513896285714,2854.3922132040816,1.0,-0.25,0.8877,0.0,0.923,0.077
808,2928.780817530612,2938.701466244898,2916.099308632653,1.0,-0.25,0.9799,0.0,0.908,0.092
809,3161.0125669591835,3193.0479151428567,3145.75154655102,1.0,-0.25,0.9671,0.0,0.92,0.08
810,3349.513093714286,3381.3309375102044,3303.143728081633,1.0,-0.25,0.4588,0.0,0.961,0.039
811,3359.3596875102044,3392.0880131836734,3337.9616645510205,1.0,-0.25,0.9517,0.0,0.89,0.11
812,3486.811243020408,3506.477061142857,3460.142856938776,1.0,-0.25,0.7184,0.0,0.967,0.033
813,3472.9845964285714,3491.8402048775506,3452.062284959184,0.0,0.0,0.7184,0.0,0.971,0.029
814,3640.017715040816,3673.906837530613,3623.578950102041,1.0,-0.25,0.9797,0.0,0.872,0.128
815,3887.1937374489794,3912.9726333265303,3859.957734979592,1.0,-0.28125,0.9697,0.009,0.903,0.088
816,4053.3147618367343,4089.559451938776,4013.412482857143,1.0,-0.25,0.9541,0.0,0.937,0.063
817,3983.096979040816,4019.679367020408,3950.047742938776,0.0,0.0,0.9952,0.0,0.802,0.198
818,4215.840321265306,4248.6369507346935,4156.540992510204,0.0,0.0,0.9742,0.0,0.889,0.111
819,3816.3777236122446,3865.691499530612,3757.845453612245,1.0,-0.25,0.9729,0.0,0.827,0.173
820,3951.856373755102,3993.814226326531,3928.995100040816,0.0,0.0,0.0,0.0,1.0,0.0
821,3900.609421632653,3927.24684789796,3854.831266734694,1.0,-0.25,0.9899,0.0,0.839,0.161
822,3693.375322673469,3732.340734612245,3654.974115510204,0.0,0.0,-0.2023,0.037,0.94,0.023
823,3388.250877918367,3426.2499107142858,3335.190791612245,0.0,0.0,0.9517,0.0,0.886,0.114
824,3420.591271714286,3452.797654857143,3387.023143938776,0.0,0.0,0.0,0.0,1.0,0.0
825,2842.961371979592,2899.2497100204087,2715.966942959184,0.0,0.0,0.9325,0.0,0.87,0.13
826,2685.310585142857,2744.591331918368,2626.28467355102,0.0,0.0,0.0,0.0,1.0,0.0
827,2624.5165573265303,2661.026226081633,2562.6795340408166,0.0,0.0,0.0,0.0,1.0,0.0
828,2348.805400979592,2380.5586357959182,2307.547842204081,1.0,-0.25,0.9808,0.0,0.889,0.111
829,2107.3005548571427,2141.765135122449,2054.5320153061225,1.0,-0.25,0.6369,0.027,0.921,0.051
830,2346.044204795918,2395.123381693877,2317.640809142857,1.0,-0.25,0.9776,0.0,0.89,0.11
831,2584.915371489796,2618.914181877551,2544.9799075306123,1.0,-0.25,0.9729,0.0,0.835,0.165
832,2787.6906680408165,2818.318889714286,2760.1490710612247,1.0,-0.25,0.9538,0.0,0.839,0.161
833,2767.983927367347,2788.624743693877,2737.841998163265,0.0,0.0,0.9818,0.0,0.88,0.12
834,2557.1561019183678,2579.168842469388,2520.598190367347,0.0,0.0,0.0,0.0,1.0,0.0
835,2399.9823905918365,2424.481397489796,2370.6089993265305,1.0,-0.25,0.4588,0.0,0.966,0.034
836,2376.133037102041,2400.0668927346937,2355.9041729183677,0.0,0.0,0.0,0.0,1.0,0.0
837,2495.7048670612244,2525.2668363265307,2476.947655653061,1.0,-0.25,0.977,0.0,0.912,0.088
838,2613.8034805510206,2632.945052020408,2588.625115204082,0.0,0.0,0.9652,0.0,0.908,0.092
839,2690.4582868367343,2710.8122925306125,2674.204109530612,1.0,-0.25,0.9671,0.0,0.913,0.087
840,2793.6560453265306,2815.3417323061226,2778.219680122449,0.0,0.0,0.0,0.0,1.0,0.0
841,2688.5243985102043,2703.443174020408,2659.4258663469386,1.0,-0.25,0.8668,0.0,0.938,0.062
842,2688.8424364285715,2707.0339767959185,2665.7143600612244,0.0,0.0,0.0,0.0,1.0,0.0
843,2688.872628142857,2704.2471665714284,2676.8778031428574,1.0,-0.3125,0.9571,0.01,0.901,0.088
844,2750.647905367347,2766.4323481428573,2728.0872472857145,0.0,0.0,0.9001,0.0,0.901,0.099
845,2495.32351622449,2516.477065122449,2466.082992469388,1.0,-0.25,0.9115,0.0,0.923,0.077
846,2520.278555489796,2543.718990959184,2502.299546,1.0,-0.25,0.9742,0.0,0.915,0.085
847,2529.1096444489795,2541.324648244898,2509.830849204082,1.0,-0.25,0.9558,0.0,0.89,0.11
848,2431.521405857143,2444.022955,2414.853869979592,1.0,-0.25,0.97,0.0,0.866,0.134
849,2360.8337183061226,2376.2938323061226,2346.552613408164,1.0,0.375,0.9829,0.0,0.886,0.114
850,2388.5159221632653,2406.147304489796,2376.279186469388,1.0,-0.25,0.9789,0.0,0.883,0.117
851,2520.018989959184,2533.7753645102043,2508.886085387755,1.0,0.5,0.0,0.0,1.0,0.0
852,2579.344748877551,2590.853658122449,2565.3604709387755,1.0,-0.25,0.964,0.0,0.879,0.121
853,2471.265198897959,2480.1752837959184,2455.109195632653,1.0,-0.25,0.8516,0.0,0.962,0.038
854,2394.8089060408165,2407.086031367347,2382.99472477551,0.0,0.0,0.0,0.0,1.0,0.0
855,2283.3268757959186,2294.3007156734693,2264.3083336734694,1.0,-0.25,0.7184,0.0,0.956,0.044
856,2226.0728404081638,2236.883368142857,2212.67949,0.0,0.0,0.9001,0.0,0.941,0.059
857,2166.317303897959,2181.696179857143,2152.8204621632653,1.0,-0.25,0.8402,0.0,0.956,0.044
858,2024.0411810408164,2042.2504920612248,1990.311131122449,1.0,-0.25,0.7184,0.0,0.979,0.021
859,1894.974440877551,1917.6861181632653,1871.7449099183675,1.0,-0.25,0.9325,0.0,0.944,0.056
860,1976.713775510204,1995.743885632653,1962.7459496530612,1.0,-0.25,0.9946,0.0,0.807,0.193
861,1960.810559122449,1972.547946020408,1949.1835103469384,1.0,-0.25,0.988,0.0,0.87,0.13
862,1900.482567755102,1912.7995820612248,1880.7632732857144,1.0,-0.25,0.9638,0.0,0.924,0.076
863,1786.6027403469388,1800.4924451020408,1772.65121322449,0.0,0.0,0.0,0.0,1.0,0.0
864,1851.328100979592,1865.8113904081636,1841.430119387755,1.0,-0.25,0.9486,0.0,0.935,0.065
865,2036.783193367347,2054.112763673469,2024.762968959184,0.0,0.0,0.0,0.0,1.0,0.0
866,2166.954463877551,2183.051811632653,2155.384086408163,1.0,-0.25,0.7184,0.0,0.952,0.048
867,2160.5721695714287,2177.6499798775512,2147.234300857143,1.0,-0.25,0.9719,0.0,0.854,0.146
868,2150.789744102041,2162.3670910408164,2132.5796133673466,0.0,0.0,0.9783,0.0,0.889,0.111
869,2081.150868938776,2093.072784408163,2067.869690387755,0.0,0.0,0.0,0.0,1.0,0.0
870,2190.3315298163266,2201.3695334489794,2181.4338793469387,1.0,-0.25,0.9115,0.0,0.925,0.075
871,2303.348781489796,2316.8944258163265,2293.8966866530614,1.0,-0.25,0.9475,0.012,0.89,0.097
872,2291.413457836735,2307.7313249387757,2279.32080477551,0.0,0.0,0.9638,0.0,0.917,0.083
873,2358.4434386938774,2368.788437510204,2346.803201122449,1.0,-0.25,0.9813,0.0,0.882,0.118
874,2189.7387595714285,2198.928098693877,2171.483557285714,0.0,0.0,0.0,0.0,1.0,0.0
875,2125.345999489796,2137.6819636938776,2113.133196938776,1.0,-0.25,0.9118,0.012,0.915,0.073
876,2119.245913387755,2129.0472249591835,2108.4888486530613,1.0,-0.25,0.9517,0.0,0.909,0.091
877,2122.778484326531,2131.439047346939,2115.823341040816,1.0,-0.25,0.9781,0.0,0.9,0.1
878,2101.2070782857145,2107.5265347959185,2089.797529,1.0,-0.25,0.9001,0.0,0.947,0.053
879,1994.987109979592,2003.1259919183672,1983.0946506326527,0.0,0.0,0.0,0.0,1.0,0.0
880,1947.6177111632653,1959.851784122449,1936.8412886734693,1.0,-0.25,0.9823,0.0,0.796,0.204
881,1943.3551435918368,1953.1761745714284,1929.8526983061224,0.0,0.0,0.9719,0.0,0.907,0.093
882,1907.8764977346937,1917.368495693877,1897.85919044898,1.0,-0.25,0.9517,0.0,0.86,0.14
883,1884.3528846530608,1893.734651020408,1876.597567755102,1.0,-0.25,0.4588,0.0,0.968,0.032
884,1938.661312979592,1948.664620938776,1930.001277,0.0,0.0,0.7184,0.0,0.941,0.059
885,1855.3992569183672,1862.790776367347,1846.3542839183676,1.0,-0.25,0.9799,0.0,0.805,0.195
886,1770.028612877551,1779.806898918367,1758.9249138979592,0.0,0.0,0.0,0.0,1.0,0.0
887,1891.8601274489797,1910.2202126530613,1883.7449656122449,1.0,-0.25,0.9891,0.0,0.845,0.155
888,1999.2053648163264,2010.9160501020408,1987.9299561632652,1.0,-0.25,0.8668,0.0,0.93,0.07
889,2050.9307288367345,2062.747166571429,2043.385842428572,0.0,0.0,0.9793,0.0,0.893,0.107
890,2146.06165677551,2156.4628451836734,2137.9472140000003,1.0,-0.25,0.9849,0.0,0.889,0.111
891,2156.418275673469,2165.287719020408,2147.059384367347,1.0,-0.25,0.9872,0.0,0.878,0.122
892,2318.6387717142857,2339.1454518163264,2301.826522244898,1.0,-0.25,0.9864,0.0,0.86,0.14
893,2233.2458575714286,2248.229187653061,2218.823085734694,0.0,0.0,0.9875,0.0,0.862,0.138
894,2296.501863244898,2308.6548537142858,2282.3611033265306,1.0,-0.25,0.9567,0.0,0.921,0.079
895,2306.9106523061223,2317.6137123265307,2298.6568323469387,0.0,0.0,0.0,0.0,1.0,0.0
896,2381.5286768571427,2394.994384367347,2370.3776971020407,1.0,-0.25,0.9638,0.0,0.919,0.081
897,2462.8892996734694,2473.912268020408,2453.094819632653,1.0,-0.25,0.9461,0.0,0.901,0.099
898,2593.381691653061,2610.235702918367,2579.155140510204,0.0,0.0,0.8668,0.0,0.904,0.096
899,2595.3900950612247,2611.1820603469387,2581.076841714286,1.0,-0.25,0.9435,0.0,0.943,0.057
900,2511.108226244898,2522.916412428571,2491.206194204082,1.0,-0.25,0.8402,0.0,0.968,0.032
901,2581.004590244898,2602.3045633469387,2569.1536628979597,0.0,0.0,0.4588,0.0,0.972,0.028
902,2719.964687306123,2741.081850285714,2699.2551853469386,1.0,-0.25,0.9509,0.0,0.912,0.088
903,2816.121906489796,2832.898435102041,2800.877606632653,1.0,-0.25,0.9517,0.0,0.919,0.081
904,3020.449337142857,3047.356321142857,3002.5866458163264,1.0,-0.25,0.9799,0.0,0.908,0.092
905,3086.307401346939,3102.641306204081,3061.439945183673,0.0,0.0,0.9935,0.0,0.827,0.173
906,3049.2701171836734,3074.3304320816324,3031.0617556122447,0.0,0.0,0.7184,0.0,0.778,0.222
907,3133.6455112040817,3151.2726668163264,3114.7377347755105,1.0,-0.25,0.9359,0.0,0.928,0.072
908,3207.5563331020408,3223.272030061224,3193.282581714286,1.0,-0.25,0.9759,0.0,0.89,0.11
909,3108.5211383877554,3123.3882591224487,3087.1740202448977,1.0,-0.25,0.9476,0.0,0.899,0.101
910,3211.800280525,3235.954540775,3201.268900625,0.0,0.0,0.0,0.0,1.0,0.0
911,3271.8676060204084,3282.748591959184,3255.8369341836737,0.0,0.0,0.9776,0.0,0.896,0.104
912,3210.2129821020408,3223.9098822244896,3193.701872408163,1.0,-0.25,0.9808,0.0,0.826,0.174
913,3251.44249222449,3264.078058632653,3234.03017477551,1.0,-0.25,0.7424,0.0,0.937,0.063
914,3166.3277626734694,3183.9471988571427,3144.562209428572,1.0,-0.25,0.9556,0.0,0.909,0.091
915,3044.946196387755,3062.89828722449,3028.24180244898,1.0,-0.25,0.9923,0.0,0.792,0.208
916,3042.144223530612,3061.045623408163,3030.7679621632656,0.0,0.0,0.7184,0.0,0.971,0.029
917,3237.969236693878,3251.1409506530613,3226.776811428572,1.0,-0.25,0.8757,0.0,0.896,0.104
918,3266.9461559387755,3277.0292155714283,3253.3217594081634,0.0,0.0,0.0,0.0,1.0,0.0
919,3217.9846386734694,3229.385778653061,3205.4054506122447,1.0,-0.25,0.9349,0.0,0.914,0.086
920,3320.6889269795915,3334.761515857143,3309.855537102041,0.0,0.0,0.0,0.0,1.0,0.0
921,3274.917662632653,3284.16710677551,3256.772476285714,0.0,0.0,0.0,0.0,1.0,0.0
922,3183.867546428572,3199.5674958163268,3170.1643875510204,1.0,-0.25,0.8402,0.0,0.968,0.032
923,3133.514026816327,3145.654597408163,3114.50324,1.0,-0.25,0.8668,0.0,0.938,0.062
924,3166.79563277551,3184.0532770612244,3157.5790838163266,0.0,0.0,0.8402,0.0,0.942,0.058
925,3243.518867183673,3250.4880805510206,3234.344562530612,1.0,-0.25,0.9955,0.0,0.784,0.216
926,3212.277979510204,3221.6601142040818,3200.023272081633,1.0,-0.25,0.8838,0.0,0.941,0.059
927,3219.055971979592,3233.3241031632656,3204.8131546938776,0.0,0.0,0.0,0.0,1.0,0.0
928,3333.9322052448983,3357.229024244898,3318.55135822449,0.0,0.0,0.9325,0.0,0.922,0.078
929,3567.4024990000003,3596.3670904489795,3553.6948662653062,0.0,0.0,0.9702,0.0,0.849,0.151
930,3773.940363918368,3786.425947469388,3757.295316081632,0.0,0.0,0.0,0.0,1.0,0.0
931,3882.716664734694,3904.989168122449,3866.0962902653055,1.0,-0.25,0.8668,0.0,0.947,0.053
932,3908.358574612245,3919.977933265306,3893.336350040816,1.0,-0.25,0.9799,0.0,0.805,0.195
933,3909.411450102041,3923.1693167959183,3897.688924591837,0.0,0.0,0.0,0.0,1.0,0.0
934,3932.628994938776,3942.346459469388,3920.579885408164,0.0,0.0,0.9567,0.0,0.918,0.082
935,3692.3340324081632,3716.061922632653,3630.134743102041,0.0,0.0,0.0,0.0,1.0,0.0
936,3435.1044525306124,3464.4320681224485,3403.229283530612,1.0,-0.25,0.9601,0.0,0.848,0.152
937,3489.6032314285712,3509.0953607346937,3468.267083469388,1.0,-0.25,0.9793,0.0,0.89,0.11
938,3365.8519375714286,3381.619618142857,3336.424266979592,0.0,0.0,0.9818,0.0,0.84,0.16
939,3280.0636840408165,3297.807068714286,3265.577794163265,1.0,-0.25,0.7739,0.0,0.952,0.048
940,3366.4928928163267,3387.231597183674,3353.371823979592,0.0,0.0,0.9325,0.0,0.864,0.136
941,3260.1186106938776,3279.4698407551023,3232.124370612245,1.0,-0.25,0.4588,0.0,0.96,0.04
942,3333.6315593061227,3354.536932204081,3322.288384877551,1.0,-0.25,0.9391,0.0,0.905,0.095
943,3454.396883367347,3473.1004635714285,3442.760062979592,1.0,-0.25,0.9849,0.0,0.834,0.166
944,3594.561300612245,3613.019812061225,3574.848891102041,0.0,0.0,0.0,0.0,1.0,0.0
945,3484.8764921428574,3498.258472979592,3460.977345938775,1.0,-0.25,0.0,0.0,1.0,0.0
946,3459.9063847346943,3475.5062778979595,3447.1073945714284,1.0,-0.28125,0.9806,0.009,0.883,0.108
947,3382.961588612245,3394.830653489796,3366.274946183674,1.0,-0.25,0.984,0.009,0.872,0.12
948,3127.0114419183674,3145.70623344898,3088.657941040816,0.0,0.0,0.8402,0.0,0.961,0.039
949,2966.104296877551,2990.906887959183,2931.151989204081,1.0,-0.25,0.8877,0.0,0.888,0.112
950,2936.306514877551,2965.670673632653,2920.7126668163264,1.0,-0.25,0.9042,0.0,0.955,0.045
951,3109.1894768367347,3126.7635648571427,3095.4044469387754,0.0,0.0,0.9763,0.0,0.863,0.137
952,2974.653306367347,2992.616000877551,2939.8330131836738,1.0,-0.25,0.8402,0.0,0.967,0.033
953,2913.3676482857145,2931.049278142857,2893.75021344898,1.0,-0.25,0.99,0.0,0.83,0.17
954,2953.9594493469385,2978.208926979592,2933.378836897959,0.0,0.0,0.9074,0.0,0.903,0.097
955,3068.33893655102,3084.635000795918,3047.1755687959185,0.0,0.0,0.0,0.0,1.0,0.0
956,2897.023946510204,2911.559194040816,2876.470624408163,0.0,0.0,0.0,0.0,1.0,0.0
957,2870.473280155556,2886.7446966222224,2857.1339618,1.0,-0.25,0.9638,0.0,0.919,0.081
958,2983.8538538367347,3004.7669292040814,2970.8706030816325,1.0,-0.25,0.9638,0.0,0.867,0.133
959,3158.170803979592,3183.577214612245,3145.9153938163267,1.0,-0.25,0.8402,0.0,0.906,0.094
960,3338.823272673469,3357.6642326938777,3326.2262773061225,1.0,-0.25,0.9945,0.0,0.815,0.185
961,3412.547297510204,3427.588483938776,3399.086941163265,0.0,0.0,0.9814,0.029,0.804,0.167
962,3367.4625789183674,3382.2770487959183,3347.4373210204085,0.0,0.0,0.0,0.0,1.0,0.0
963,3431.786620897959,3448.3820746938777,3421.0336250408163,0.0,0.0,0.0,0.0,1.0,0.0
964,3511.038169653061,3530.1541075510204,3490.3706066734694,0.0,0.0,0.0,0.0,1.0,0.0
965,3573.158254142857,3590.32067722449,3553.693860816327,1.0,-0.25,0.9759,0.01,0.874,0.116
966,3602.504342122449,3616.831173877551,3587.0973086734693,0.0,0.0,0.0,0.0,1.0,0.0
967,3589.268526591837,3599.5128021428573,3578.9102118571427,1.0,-0.25,0.7739,0.0,0.943,0.057
968,3542.562663428572,3553.85091577551,3521.457774428571,1.0,-0.25,0.984,0.009,0.872,0.12
969,3533.7342205510204,3552.699582673469,3519.379218755102,1.0,-0.25,0.9638,0.0,0.901,0.099
970,3486.2834241428573,3500.6344445510204,3465.880574183673,1.0,-0.25,0.9607,0.018,0.898,0.085
971,3496.5761971836737,3513.529014265306,3484.230450020408,1.0,-0.25,0.7184,0.0,0.959,0.041
972,3704.231611918368,3724.126092755102,3692.28561522449,1.0,-0.25,0.9915,0.0,0.849,0.151
973,3814.286210142857,3830.967271612245,3798.745582142857,0.0,0.0,0.9406,0.0,0.828,0.172
974,3873.246051102041,3886.680880102041,3858.527877265306,1.0,-0.25,0.8816,0.017,0.898,0.085
975,3837.366507897959,3854.064652020408,3819.7529263061215,1.0,-0.25,0.9756,0.0,0.907,0.093
976,3798.301224081633,3812.6365148775512,3775.7349079183673,0.0,0.0,0.8402,0.0,0.94,0.06
977,3802.893731469388,3821.668749204082,3790.0924545510206,0.0,0.0,0.0,0.0,1.0,0.0
978,3955.2802236122448,3978.686983020408,3943.896695632653,1.0,-0.25,0.9671,0.0,0.915,0.085
979,4158.88129344898,4186.685885285715,4126.402936469388,1.0,-0.25,0.7184,0.0,0.978,0.022
980,4062.128908632653,4078.686440530612,4041.657965959184,0.0,0.0,0.8402,0.0,0.915,0.085
981,4043.977886632653,4063.231705591837,4030.3022823673473,1.0,-0.25,0.9763,0.0,0.895,0.105
982,4076.98093789796,4091.3850916734696,4056.897354306123,0.0,0.0,0.0,0.0,1.0,0.0
983,4153.488281244898,4170.511571265306,4142.079278938776,1.0,-0.6103515625,0.9313,0.0,0.93,0.07
984,4206.041385530612,4219.787782612245,4186.669463877551,0.0,0.0,0.0,0.0,1.0,0.0
985,4070.118435510205,4092.4663843265303,4041.886271918367,1.0,-0.25,0.9805,0.0,0.904,0.096
986,4115.270518979592,4145.321854673469,4098.416246020408,0.0,0.0,0.9626,0.0,0.903,0.097
987,4362.423398428572,4383.758068408163,4343.887500408163,1.0,-0.25,0.9889,0.0,0.788,0.212
988,4328.08293167347,4340.66140067347,4309.4080436938775,1.0,-0.48828125,0.9368,0.019,0.904,0.077
989,4284.573349816326,4298.944687897959,4263.475226795918,1.0,-0.25,0.9621,0.0,0.903,0.097
990,4299.713618061224,4319.609842163265,4279.857485653061,1.0,-0.25,0.9805,0.0,0.852,0.148
991,4423.735938306122,4446.526086571429,4410.556051489796,0.0,0.0,0.0,0.0,1.0,0.0
992,4575.437848367347,4593.686533795919,4554.9835933469385,1.0,-0.25,0.9694,0.009,0.898,0.094
993,4528.532422673469,4542.064206387755,4507.686991,1.0,-0.25,0.9349,0.0,0.91,0.09
994,4503.298027346938,4516.512775428571,4487.116067448979,0.0,0.0,0.0,0.0,1.0,0.0
995,4455.216284673469,4469.0762667346935,4440.585380265306,1.0,-0.25,0.9567,0.0,0.929,0.071
996,4576.504121102041,4591.764732142857,4567.594579081632,1.0,0.125,0.9721,0.0,0.918,0.082
997,4732.476314571429,4751.559250632653,4723.684886,1.0,-0.25,0.9325,0.0,0.944,0.056
998,4788.189005897959,4799.349374591837,4770.656307408163,1.0,-0.25,-0.4199,0.064,0.936,0.0
999,4731.627403938775,4753.470263877551,4703.060474734694,1.0,-0.25,0.9768,0.0,0.901,0.099
1000,4694.726196183673,4712.571001673469,4678.704086408164,1.0,-0.25,0.9776,0.0,0.874,0.126
1001,4671.1142171632655,4690.178138163265,4646.665110408163,1.0,-0.25,0.9683,0.0,0.902,0.098
1002,4643.623657918367,4656.466433346939,4630.416544163265,1.0,-0.25,0.7739,0.0,0.948,0.052
1003,4603.458016591837,4615.567199448979,4586.574807081633,0.0,0.0,0.9001,0.0,0.953,0.047
1004,4662.745526938776,4679.5729842857145,4647.18120655102,1.0,-0.25,0.983,0.0,0.873,0.127
